arm,index,model,prompt_tokens,frontend_wait_s,local_scheduler_wait_s,prefill_wait_s,actual_prefill_service_s,decode_start_wait_s,ttft_s,tpot_s,e2e_s
D1-audit-off,64,model_4,777,0.0007696151733398438,0.007836103439331055,0.04349517822265625,0.0813441276550293,0.03118133544921875,0.13344502449035645,0.02410079538822174,0.5190577507019043
D1-audit-off,65,model_1,10,0.000751495361328125,0.010297536849975586,0.001982450485229492,0.040918588638305664,0.023198604583740234,0.05395007133483887,0.0332174677597849,8.258664608001709
D1-audit-off,66,model_3,77,0.0007004737854003906,0.008628129959106445,0.021158933639526367,0.035459041595458984,0.025056123733520508,0.06594657897949219,0.05426940446098646,20.90539789199829
D1-audit-off,67,model_5,147,0.0005457401275634766,0.009958267211914062,0.02254486083984375,0.0666506290435791,0.032457590103149414,0.09969949722290039,0.0875209903717041,2.287724256515503
D1-audit-off,68,model_5,13,0.0005993843078613281,0.005687713623046875,0.005933523178100586,0.03496074676513672,0.03289151191711426,0.04718136787414551,0.08751338874029908,30.589354038238525
D1-audit-off,69,model_6,43,0.0007121562957763672,0.0032236576080322266,0.01987600326538086,0.04105067253112793,0.032639265060424805,0.06486248970031738,0.057574779416124024,22.173577785491943
D1-audit-off,70,model_2,10,0.0007576942443847656,0.0022475719451904297,0.01910543441772461,0.026458740234375,0.06755757331848145,0.048569440841674805,0.04651623281339804,17.910802841186523
D1-audit-off,71,model_5,251,0.0006682872772216797,0.010512828826904297,0.007994413375854492,0.03739476203918457,0.06448554992675781,0.05657029151916504,0.12045744673846519,17.643357515335083
D1-audit-off,72,model_5,209,0.0005495548248291016,0.0076906681060791016,0.44244956970214844,0.282595157623291,0.24067378044128418,0.7332849502563477,0.09064719694502213,25.389322519302368
D1-audit-off,73,model_2,35,0.00047659873962402344,0.0033791065216064453,0.02496957778930664,0.027136564254760742,0.02089238166809082,0.05596184730529785,0.03657264506954944,9.528276920318604
D1-audit-off,74,model_5,10,0.000568389892578125,0.0048673152923583984,0.2930777072906494,0.28266239166259766,0.24060773849487305,0.5811758041381836,0.08405913222919811,9.827680349349976
D1-audit-off,75,model_5,1159,0.000701904296875,0.00877690315246582,0.42789220809936523,0.20267581939697266,0.032840728759765625,0.6400468349456787,0.0831768661737442,32.57996344566345
D1-audit-off,76,model_3,502,0.0012886524200439453,0.008998632431030273,0.0849912166595459,0.05806446075439453,0.02179098129272461,0.15334296226501465,0.033491663499311965,1.9953844547271729
D1-audit-off,77,model_2,400,0.00047469139099121094,0.004054546356201172,0.06655216217041016,0.04607701301574707,0.02966475486755371,0.11715841293334961,0.027550429105758667,0.7783687114715576
D1-audit-off,78,model_5,33,0.0007178783416748047,0.009653806686401367,0.08327722549438477,0.2027122974395752,0.032805681228637695,0.29636120796203613,0.08682427447066347,30.771681547164917
D1-audit-off,79,model_5,38,0.000579833984375,0.010310888290405273,0.01909351348876953,0.20272278785705566,0.03279685974121094,0.23270702362060547,0.10083464686380049,21.307148218154907
D1-audit-off,80,model_6,136,0.0007474422454833984,0.009111642837524414,0.0321047306060791,0.05403542518615723,0.03310108184814453,0.09599924087524414,0.04867554627932035,3.8926918506622314
D1-audit-off,81,model_5,63,0.0007240772247314453,0.00182342529296875,0.0710916519165039,0.027410030364990234,0.06473398208618164,0.10104918479919434,0.08287007051209609,31.923156261444092
D1-audit-off,82,model_3,18,0.0008187294006347656,0.010503530502319336,0.26070380210876465,0.05332612991333008,0.025487184524536133,0.32535219192504883,0.05498048973580202,21.437860250473022
D1-audit-off,83,model_2,224,0.0007998943328857422,0.0016601085662841797,0.1318070888519287,0.05419468879699707,0.024398326873779297,0.1884617805480957,0.02134716510772705,0.6580994129180908
D1-audit-off,84,model_5,1630,0.0009551048278808594,0.00964498519897461,0.030106544494628906,0.2637972831726074,0.10938000679016113,0.3045039176940918,0.11683339681198347,15.960179090499878
D1-audit-off,85,model_5,380,0.0005755424499511719,0.007559061050415039,0.04024910926818848,0.06968545913696289,0.03720426559448242,0.11806917190551758,0.06207021474838257,1.359473466873169
D1-audit-off,86,model_6,97,0.0011255741119384766,0.007779598236083984,0.004723072052001953,0.0411684513092041,0.03648519515991211,0.054796695709228516,0.050174941619237266,1.2589952945709229
D1-audit-off,87,model_1,51,0.0005772113800048828,0.009473085403442383,0.025793075561523438,0.028394460678100586,0.06346869468688965,0.06423783302307129,0.0435590453636952,13.654659986495972
D1-audit-off,88,model_6,226,0.0008969306945800781,0.006499290466308594,0.30182647705078125,0.037122249603271484,0.0395503044128418,0.3463449478149414,0.05141711235046387,1.683189868927002
D1-audit-off,89,model_3,10,0.0004584789276123047,0.005946636199951172,0.29761552810668945,0.034499406814575195,0.12099599838256836,0.3385200500488281,0.06014563180373657,17.239442586898804
D1-audit-off,90,model_1,19,0.0005962848663330078,0.007731199264526367,0.1851973533630371,0.04242396354675293,0.0456233024597168,0.23594880104064941,0.038032825176532455,2.708082437515259
D1-audit-off,91,model_3,57,0.0012791156768798828,0.004590272903442383,0.05601358413696289,0.02726292610168457,0.09042859077453613,0.08914589881896973,0.0609176884916492,16.293251037597656
D1-audit-off,92,model_4,399,0.0004994869232177734,0.00322723388671875,0.11377954483032227,0.06348967552185059,0.02627730369567871,0.18099594116210938,0.02667522430419922,0.6077995300292969
D1-audit-off,93,model_5,71,0.0008742809295654297,0.009644508361816406,0.024020671844482422,0.04677128791809082,0.037084341049194336,0.08131074905395508,0.08380971662700176,32.26424193382263
D1-audit-off,94,model_6,608,0.0007929801940917969,0.0009365081787109375,0.025139570236206055,0.07697772979736328,0.06695318222045898,0.10384678840637207,0.056089743971824646,1.0012826919555664
D1-audit-off,95,model_5,505,0.0012469291687011719,0.010949373245239258,0.10460257530212402,0.057807207107543945,0.31621885299682617,0.1746060848236084,0.07506334781646729,1.375619649887085
D1-audit-off,96,model_3,12,0.0006208419799804688,0.006334781646728516,0.06837797164916992,0.027202367782592773,0.0640711784362793,0.10253596305847168,0.05828893808218149,19.046440839767456
D1-audit-off,97,model_5,61,0.0004322528839111328,0.0031023025512695312,0.15404295921325684,0.02999591827392578,0.2397465705871582,0.18757343292236328,0.09017134160923779,24.173150300979614
D1-audit-off,98,model_4,42,0.0006203651428222656,0.0025839805603027344,0.23003077507019043,0.03245806694030762,0.2345106601715088,0.26569318771362305,0.0523123654226462,20.353641510009766
D1-audit-off,99,model_1,415,0.0010678768157958984,0.0034279823303222656,0.12344884872436523,0.044660091400146484,0.020432472229003906,0.17260479927062988,0.03296811152727176,1.4583611488342285
D1-audit-off,100,model_6,53,0.0008928775787353516,0.002182483673095703,0.12418484687805176,0.028726816177368164,0.0334169864654541,0.15598702430725098,0.03538574278354645,0.7221589088439941
D1-audit-off,101,model_5,239,0.0006365776062011719,0.006190061569213867,0.18711614608764648,0.0657958984375,0.033762454986572266,0.2597386837005615,0.039597734808921814,0.8933024406433105
D1-audit-off,102,model_6,338,0.0006425380706787109,0.004323482513427734,0.004614353179931641,0.07547712326049805,0.02981281280517578,0.08505749702453613,0.04653808275858561,1.4811999797821045
D1-audit-off,103,model_3,10,0.000518798828125,0.004713296890258789,0.01546168327331543,0.024946928024291992,0.02043628692626953,0.04564070701599121,0.055422194922963776,21.327763557434082
D1-audit-off,104,model_3,25,0.00047516822814941406,0.009453535079956055,0.00825190544128418,0.035944223403930664,0.022203683853149414,0.05412483215332031,0.05666928241650263,21.815129280090332
D1-audit-off,105,model_4,209,0.0006513595581054688,0.006798744201660156,0.025960683822631836,0.03788137435913086,0.028159618377685547,0.07129216194152832,0.04691719475077159,6.358196258544922
D1-audit-off,106,model_5,38,0.0009942054748535156,0.010653018951416016,0.01852130889892578,0.037772178649902344,0.03415846824645996,0.06794071197509766,0.0924068747973833,22.61521816253662
D1-audit-off,107,model_6,75,0.0010173320770263672,0.0046482086181640625,0.02986311912536621,0.03922700881958008,0.019139528274536133,0.07475566864013672,0.05056080222129822,0.8837285041809082
D1-audit-off,108,model_5,22,0.0005140304565429688,0.009308576583862305,0.07374262809753418,0.027486562728881836,0.7877342700958252,0.11105179786682129,0.08270285092294216,31.86894655227661
D1-audit-off,109,model_5,1011,0.0007965564727783203,0.010309457778930664,0.20894479751586914,0.4108116626739502,0.1602480411529541,0.6308624744415283,0.09943465675626482,8.983373641967773
D1-audit-off,110,model_3,572,0.0008792877197265625,0.010194778442382812,0.16825246810913086,0.38268351554870605,0.08558368682861328,0.5620100498199463,0.061539918184280396,1.5466487407684326
D1-audit-off,111,model_3,1538,0.0005424022674560547,0.0055866241455078125,0.1574234962463379,0.3827240467071533,0.08554530143737793,0.5462765693664551,0.05563179002681248,20.295562028884888
D1-audit-off,112,model_5,114,0.000982046127319336,0.010401010513305664,0.09957528114318848,0.41084909439086914,0.16021203994750977,0.5218074321746826,0.13301390825315965,11.961003541946411
D1-audit-off,113,model_5,26,0.000823974609375,0.01030731201171875,0.03412294387817383,0.4108598232269287,0.1602029800415039,0.4561140537261963,0.0810704988737901,31.587185621261597
D1-audit-off,114,model_3,373,0.0008554458618164062,0.011591434478759766,0.1175680160522461,0.056281089782714844,0.0269467830657959,0.1862959861755371,0.05895154579137251,17.930711269378662
D1-audit-off,115,model_5,652,0.0007109642028808594,0.0032923221588134766,0.07592439651489258,0.11905312538146973,0.03888368606567383,0.19898080825805664,0.07077443599700928,1.331371784210205
D1-audit-off,116,model_1,21,0.0007450580596923828,0.008526086807250977,0.009415626525878906,0.02074718475341797,0.02195453643798828,0.039433956146240234,0.04266969944403424,10.536180019378662
D1-audit-off,117,model_3,360,0.0009570121765136719,0.0021581649780273438,0.004064083099365234,0.05310487747192383,0.028551340103149414,0.06028413772583008,0.04801665198418402,3.0373165607452393
D1-audit-off,118,model_3,34,0.0006721019744873047,0.003304004669189453,0.07449626922607422,0.02701711654663086,0.06475687026977539,0.10548949241638184,0.05518071725964546,21.29488492012024
D1-audit-off,119,model_3,238,0.0011725425720214844,0.006282806396484375,0.01685309410095215,0.03764200210571289,0.2573714256286621,0.0619504451751709,0.05497849670549234,21.17369318008423
D1-audit-off,120,model_2,12,0.0007669925689697266,0.008697509765625,0.13226056098937988,0.048221588134765625,0.025530338287353516,0.18994665145874023,0.03463139072541268,2.337092876434326
D1-audit-off,121,model_6,261,0.0005624294281005859,0.0005788803100585938,0.08951616287231445,0.08098006248474121,0.035101890563964844,0.17163753509521484,0.059447960288328966,19.730016469955444
D1-audit-off,122,model_5,694,0.0009987354278564453,0.008479833602905273,0.047798871994018555,0.29418444633483887,0.0396881103515625,0.35146188735961914,0.0756635069847107,1.5620779991149902
D1-audit-off,123,model_5,976,0.0006551742553710938,0.008801698684692383,0.04747748374938965,0.29425859451293945,0.03961539268493652,0.3511929512023926,0.09315568489554041,18.14392876625061
D1-audit-off,124,model_3,10,0.0007107257843017578,0.010197877883911133,0.02855062484741211,0.03820085525512695,0.025654077529907227,0.07766008377075195,0.0271918922662735,0.5127303600311279
D1-audit-off,125,model_3,564,0.0007982254028320312,0.007860183715820312,0.024710655212402344,0.061490774154663086,0.02622509002685547,0.09485983848571777,0.050671807924906415,1.6150140762329102
D1-audit-off,126,model_6,12,0.0004324913024902344,0.0045697689056396484,0.006395101547241211,0.04169464111328125,0.028328657150268555,0.053092002868652344,0.06414789600031716,7.237656354904175
D1-audit-off,127,model_5,17,0.0008161067962646484,0.0012040138244628906,0.08951377868652344,0.028252840042114258,0.4608640670776367,0.11978673934936523,0.08159088964263599,31.450688362121582
D1-audit-off,128,model_3,15,0.0006396770477294922,0.010252714157104492,0.03252530097961426,0.028473615646362305,0.030211210250854492,0.07189130783081055,0.0642872374990712,13.37934947013855
D1-audit-off,129,model_6,89,0.0011546611785888672,0.0052530765533447266,0.14220285415649414,0.0228731632232666,0.06120419502258301,0.17148375511169434,0.058560533449053764,22.65872859954834
D1-audit-off,130,model_3,327,0.0007078647613525391,0.005254030227661133,0.3655109405517578,0.05238604545593262,0.025302648544311523,0.4238588809967041,0.027755060195922852,1.1177353858947754
D1-audit-off,131,model_4,30,0.0005497932434082031,0.008995771408081055,0.10248804092407227,0.05639147758483887,0.032881975173950195,0.1684250831604004,0.051202498376369476,19.83018445968628
D1-audit-off,132,model_4,769,0.0003914833068847656,0.006711483001708984,0.10213375091552734,0.05643820762634277,0.0328366756439209,0.16567492485046387,0.029181018471717834,0.6325712203979492
D1-audit-off,133,model_2,310,0.0008587837219238281,0.00978398323059082,0.10543441772460938,0.03144264221191406,0.01612544059753418,0.14751982688903809,0.02616299523247613,0.6184537410736084
D1-audit-off,134,model_5,463,0.0007698535919189453,0.003981590270996094,0.02396702766418457,0.08762097358703613,0.07249665260314941,0.11633944511413574,0.07174138724803925,1.2642016410827637
D1-audit-off,135,model_2,93,0.0006911754608154297,0.011090993881225586,0.02295851707458496,0.031774044036865234,0.018976449966430664,0.06651473045349121,0.047436618556578956,18.28217625617981
D1-audit-off,136,model_5,14,0.0007054805755615234,0.0012974739074707031,0.0591588020324707,0.03880929946899414,0.032906293869018555,0.09997105598449707,0.11011805493607481,12.983783483505249
D1-audit-off,137,model_1,20,0.00039315223693847656,0.0076105594635009766,0.018851041793823242,0.019329071044921875,0.01763749122619629,0.04618382453918457,0.04594048076205783,10.382791996002197
D1-audit-off,138,model_6,15,0.0009758472442626953,0.0014302730560302734,0.017589569091796875,0.03424263000488281,0.25048184394836426,0.054238319396972656,0.06897557633263725,5.848186731338501
D1-audit-off,139,model_5,13,0.0008251667022705078,0.005738258361816406,0.010987997055053711,0.03554415702819824,0.03166604042053223,0.05309557914733887,0.05237315595149994,0.8910660743713379
D1-audit-off,140,model_3,127,0.0007398128509521484,0.003298044204711914,0.17879199981689453,0.05419802665710449,0.2668766975402832,0.23702788352966309,0.05476767756044865,21.267816066741943
D1-audit-off,141,model_5,742,0.0006480216979980469,0.0007529258728027344,0.010087013244628906,0.23201680183410645,0.03419375419616699,0.24350476264953613,0.11317481313432966,3.4123995304107666
D1-audit-off,142,model_3,55,0.00039196014404296875,0.007462024688720703,0.040555477142333984,0.05423998832702637,0.26683664321899414,0.10264945030212402,0.07124202251434326,3.664750576019287
